5
4
6
2
4
2
8
24
12
4
22
8
8
4
6
10
3
4
4
4
6
15
4
5
19
7
5
6
18
14
7
19
5
19
11
1
12
5
12
6
2
4
7
44
5
9
8
4
8
9
12
8
10
20
6
30
6
4
4
28
4
27
11
6
16
10
5
2
29
6
4
8
3
5
11
25
10
5
30
7
10
18
5
37
5
6
7
55
3
28
3
7
32
17
5
16
50
6
6
4
5
11
23
9
16
20
6
9
28
2
10
24
5
6
4
4
7
25
10
3
30
42
8
28
23
0
29
81
4
5
60
5
42
11
7
16
104
7
7
46
9
5
28
34
3
48
35
3
31
14
11
8
64
4
11
2
7
7
3
4
56
42
2
16
84
2
38
71
4
9
50
4
22
52
5
8
23
7
12
21
34
9
8
47
3
22
54
7
10
3
4
7
4
2
8
3
3298
3300
3300
3300
3300
3301
3300
3301
3300
3300
3300
3300
3300
3300
3300
3300
3300
3
6
4
8
12
3298
3300
3299
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
3300
4095
3786
4095
4095
4095
3477
2496
1588
1480
1381
1385
1800
2582
2953
3475
3800
3754
3498
3409
3405
3762
4095
4070
4095
4095
3848
3668
3418
3200
2938
2635
2509
2172
1913
1723
1194
1003
804
1062
1206
1206
1061
1053
991
838
683
794
653
616
592
912
712
676
815
749
672
1008
978
1671
2118
2285
2632
2918
2842
2548
2514
2398
2149
2064
1989
1836
1552
1552
1483
1408
704
188
7
28
4
9
6
6
2
2
6
3
2
0
5
5
5
4
4
2
7
7
6
2
4
1
567
1292
1716
1621
2160
2770
3484
4095
4095
3299
3300
3300
4095
4095
4095
4095
4095
3816
3021
2274
1701
1134
409
29
29
16
213
518
656
612
724
855
715
516
4
120
59
208
596
474
121
173
80
2
6
6
6
4
7
2
5
4
4
5
5
7
5
6
151
88
161
183
52
12
20
11
41
45
70
157
55
117
82
6
8
8
4
5
137
41
20
283
459
287
160
71
2
93
3
7
5
5
6
179
197
402
456
1003
747
1042
210
4
7
4
2
1120
629
4
6
4
7
0
4
2
4
2
4
3
7
3
6
8
2
5
24
4
8
9
6
8
5
6
4
2
5
4
5
2
7
5
3
56
222
148
702
1159
1680
2120
2165
2197
2337
2627
2246
2176
1962
1806
1548
1406
958
384
658
721
928
826
706
583
289
134
6
6
4
2
5
5
4
4
1
4
3
6
4
7
3
2
4
8
7
5
6
4
8
3
6
9
82
173
336
522
378
441
1230
1658
1920
2064
1982
1794
1350
1256
941
832
820
802
894
930
791
726
806
692
675
560
758
1050
1132
1092
1255
1128
954
894
1133
956
873
804
329
160
5
1
4
10
5
2
2
2
2
56
215
42
264
106
18
337
616
640
765
792
466
541
350
308
251
189
128
5
258
414
423
649
697
632
658
570
541
426
266
156
29
2
5
6
8
6
5
6
6
3
51
43
212
497
911
917
1137
1046
846
848
804
902
630
692
496
192
155
98
7
22
184
357
436
471
436
373
75
146
206
100
92
50
6
0
26
3
4
6
5
6
136
452
311
628
699
604
490
437
426
445
452
250
72
72
2
12
25
8
6
5
80
172
224
373
251
105
208
31
4
10
5
3
4
6
8
5
5
0
3
51
508
468
216
523
828
626
630
638
712
700
473
448
344
502
316
19
14
5
4
21
96
5
9
140
12
8
49
4
10
28
7
2
19
6
6
97
68
1
90
508
650
947
1280
1288
1509
1332
1180
1057
730
342
274
236
17
14
6
5
5
3
2
4
3
4
18
3
6
1
4
5
7
2
4
7
3
5
6
7
5
4
1
2
6
4
8
3297
3300
3299
3300
3300
3300
3300
3300
3300
3301
3301
3300
3300
3301
3300
3301
3301
3300
3300
3298
3301
3301
3300
3301
3300
3300
3301
3302
3301
3300
3301
3301
3301
3300
3301
3300
3301
3301
3300
3302
3300
3300
3301
3301
3300
3301
3300
3301
3302
3301
3300
3300
3300
3302
3300
3300
3300
3301
3300
3301
3300
3301
3301
3300
3301
3300
3300
3300
3302
3300
3300
3300
3300
3300
3302
3301
3304
3300
3300
3301
3301
3301
3300
3300
3300
3300
3300
3301
3300
3301
3301
3300
3300
3301
3300
3300
3300
3300
3300
3300
3301
3300
3300
3300
3301
3300
3300
4095
4095
4095
4095
